"Addendum FF -- ASC Device Offset Percentages for CY 2023                                                                                                     
 (For Covered Surgical Procedures and Surgical Procedures for Which Payment is Packaged)",,,,,,,
CPT codes and descriptions only are copyright 2022 American Medical Association.  All Rights Reserved.  Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2022 American Dental Association.  All Rights Reserved.,,,,,,,
0269T,,Rev/remvl crtd sns dev total,G2,5432,"$5,054.09",0.00%,$0.00
0270T,,Rev/remvl crtd sns dev lead,G2,5461,"$3,487.68",0.00%,$0.00
0271T,,Rev/remvl crtd sns dev gen,G2,5461,"$3,487.68",0.00%,$0.00
0274T,,Perq lamot/lam crv/thrc,G2,5114,"$6,026.72",0.12%,$3.77
0275T,,Perq lamot/lam lumbar,J8,5114,"$6,026.72",58.15%,"$3,504.54"
0278T,,Tempr,N1,5721,$145.43,0.00%,
0308T,,Insj ocular telescope prosth,J8,5495,"$17,580.66",74.13%,"$13,032.54"
0330T,,Tear film img uni/bi w/i&r,N1,5732,$33.96,0.00%,
0335T,,Insj sinus tarsi implant,J8,5114,"$6,026.72",58.57%,"$3,529.85"
0338T,,Trnscth renal symp denrv unl,G2,5192,"$4,469.19",0.00%,$0.00
0339T,,Trnscth renal symp denrv bil,G2,5192,"$4,469.19",0.00%,$0.00
0342T,,Thxp apheresis w/hdl delip,G2,5243,"$4,160.00",0.00%,$0.00
0347T,,Ins bone device for rsa,N1,5733,$57.48,0.00%,
0348T,,Rsa spine exam,N1,5522,$106.88,0.00%,
0349T,,Rsa upper extr exam,N1,5522,$106.88,0.00%,
0350T,,Rsa lower extr exam,N1,5521,$86.88,0.00%,
0351T,,Intraop oct brst/node spec,N1,,,,
0353T,,Intraop oct breast cavity,N1,,,,
0379T,,Vis field assmnt tech suppt,N1,5732,$33.96,0.00%,
0397T,,Ercp w/optical endomicroscpy,N1,,,,
0402T,,Colgn crs-link crn&pachymtry,R2,5503,"$1,735.16",0.00%,$0.00
0404T,,Trnscrv uterin fibroid abltj,J8,5416,"$5,387.85",31.00%,"$1,670.23"
0408T,,Insj/rplc cardiac modulj sys,J8,5232,"$29,015.74",88.01%,"$25,536.75"
0409T,,Insj/rplc car modulj pls gn,J8,5231,"$22,446.10",90.35%,"$20,280.05"
0410T,,Insj/rplc car modulj atr elt,J8,5222,"$8,048.70",31.00%,"$2,495.10"
0411T,,Insj/rplc car modulj vnt elt,J8,5222,"$8,048.70",31.00%,"$2,495.10"
0412T,,Rmvl cardiac modulj pls gen,G2,5221,"$3,350.93",0.00%,$0.00
0413T,,Rmvl car modulj tranvns elt,G2,5221,"$3,350.93",0.00%,$0.00
0414T,,Rmvl & rpl car modulj pls gn,J8,5231,"$22,446.10",31.00%,"$6,958.29"
0415T,,Repos car modulj tranvns elt,G2,5181,$578.50,0.00%,$0.00
0416T,,Reloc skin pocket pls gen,G2,5054,"$1,725.86",2.08%,$18.69
0419T,,Dstrj neurofibroma xtnsv,R2,5053,$580.95,0.00%,$0.00
0420T,,Dstrj neurofibroma xtnsv,R2,5053,$580.95,0.00%,$0.00
0421T,,Waterjet prostate abltj cmpl,J8,5376,"$8,221.74",35.92%,"$2,953.25"
0424T,,Insj/rplc nstim apnea compl,J8,1581,"$55,000.50",84.78%,"$46,629.42"
0425T,,Insj/rplc nstim apnea sen ld,J8,5463,"$12,914.55",62.79%,"$8,109.05"
0426T,,Insj/rplc nstim apnea stm ld,J8,5463,"$12,914.55",31.00%,"$4,003.51"
0427T,,Insj/rplc nstim apnea pls gn,J8,5465,"$26,707.03",86.84%,"$23,192.38"
0428T,,Rmvl nstim apnea pls gen,G2,5461,"$3,487.68",0.00%,$0.00
0429T,,Rmvl nstim apnea sen ld,G2,5461,"$3,487.68",0.00%,$0.00
0430T,,Rmvl nstim apnea stimj ld,G2,5461,"$3,487.68",0.00%,$0.00
0431T,,Rmvl/rplc nstim apnea pls gn,J8,5465,"$26,707.03",76.58%,"$20,452.24"
0432T,,Repos nstim apnea stimj ld,J8,5461,"$3,487.68",31.00%,"$1,081.18"
0433T,,Repos nstim apnea sensing ld,G2,5461,"$3,487.68",0.00%,$0.00
0434T,,Interro eval npgs apnea,G2,5742,$99.81,0.00%,$0.00
0437T,,Impltj synth rnfcmt abdl wal,N1,,,,
0439T,,Myocrd contrast prfuj echo,N1,,,,
0440T,,Abltj perc uxtr/perph nrv,G2,5431,"$1,640.19",0.00%,$0.00
0441T,,Abltj perc lxtr/perph nrv,G2,5431,"$1,640.19",27.69%,$236.45
0442T,,Abltj perc plex/trncl nrv,J8,5432,"$5,054.09",64.33%,"$3,251.30"
0443T,,R-t spctrl alys prst8 tiss,N1,,,,
0444T,,1st plmt drug elut oc ins,N1,,,,
0445T,,Sbsqt plmt drug elut oc ins,N1,,,,
0446T,,Insj impltbl glucose sensor,P2,5054,"$1,725.86",0.00%,$0.00
0447T,,Rmvl impltbl glucose sensor,G2,5051,$180.58,0.00%,$0.00
0448T,,Remvl insj impltbl gluc sens,G2,5054,"$1,725.86",0.00%,$0.00
0449T,,Insj aqueous drain dev 1st,J8,5492,"$3,781.31",55.87%,"$2,112.62"
0450T,,Insj aqueous drain dev each,N1,,,,
0465T,,Supchrdl njx rx w/o supply,R2,5694,$332.62,2.45%,$4.24
0479T,,Fxjl abl lsr 1st 100 sq cm,G2,5053,$580.95,0.00%,$0.00
0480T,,Fxjl abl lsr ea addl 100sqcm,N1,,,,
0499T,,Cysto f/urtl strix/stenosis,G2,5374,"$2,874.18",13.66%,$204.41
0502T,,Cor ffr data prep & transmis,N1,,,,
0503T,,Cor ffr alys gnrj ffr mdl,N1,5724,$934.38,0.00%,
0510T,,Rmvl sinus tarsi implant,G2,5113,"$2,717.33",0.00%,$0.00
0511T,,Rmvl&rinsj sinus tarsi implt,J8,5114,"$6,026.72",49.01%,"$2,953.70"
0512T,,Esw integ wnd hlg 1st wnd,R2,5051,$180.58,0.00%,$0.00
0513T,,Esw integ wnd hlg ea addl,N1,,,,
0523T,,Ntrapx c ffr w/3d funcjl map,N1,,,,
0524T,,Ev cath dir chem abltj w/img,J8,5183,"$2,773.14",39.14%,"$1,085.41"
0525T,,Insj/rplcmt compl iims,J8,5223,"$9,363.05",31.00%,"$2,902.55"
0526T,,Insj/rplcmt iims eltrd only,J8,5222,"$8,048.70",31.00%,"$2,495.10"
0527T,,Insj/rplcmt iims implt mntr,J8,5222,"$8,048.70",86.71%,"$6,979.03"
0530T,,Removal complete iims,G2,5221,"$3,350.93",0.00%,$0.00
0531T,,Removal iims electrode only,G2,5221,"$3,350.93",0.00%,$0.00
0532T,,Removal iims implt mntr only,G2,5221,"$3,350.93",0.00%,$0.00
0581T,,Abltj mal brst tum perq crtx,R2,5091,"$2,494.46",21.98%,$285.45
0583T,,Tmpst auto tube dlvr sys,J8,5163,"$1,134.87",31.00%,$351.81
0587T,,Perq impltj/rplcmt isdns ptn,J8,5462,"$6,456.87",85.24%,"$5,503.84"
0588T,,Revision/removal isdns ptn,R2,5461,"$3,487.68",0.00%,$0.00
0594T,,Osteot hum xtrnl lngth dev,J8,5114,"$6,026.72",31.00%,"$1,868.28"
0596T,,Temp fml iu vlv-pmp 1st insj,R2,5372,$543.22,0.00%,$0.00
0597T,,Temp fml iu valve-pmp rplcmt,R2,5372,$543.22,0.00%,$0.00
0600T,,Ire abltj 1+tum organ perq,J8,5362,"$8,220.04",70.99%,"$5,835.41"
0601T,,Ire abltj 1+tumors open,J8,5362,"$8,220.04",31.00%,"$2,548.21"
0614T,,Rmvl&rplcmt ss impl dfb pg,J8,5231,"$22,446.10",78.06%,"$17,521.43"
0616T,,Insertion of iris prosthesis,J8,5495,"$17,580.66",70.68%,"$12,426.01"
0617T,,Insj iris prosth w/rmvl&insj,J8,5495,"$17,580.66",77.79%,"$13,676.00"
0618T,,Insj iris prosth sec io lens,J8,5495,"$17,580.66",68.97%,"$12,125.38"
0619T,,Cysto w/prst8 commissurotomy,J8,5375,"$4,347.47",31.00%,"$1,347.72"
0620T,,Evasc ven artlz tibl/prnl vn,J8,5194,"$14,615.47",82.20%,"$12,013.92"
0627T,,Perq njx algc fluor lmbr 1st,J8,5115,"$12,357.63",48.56%,"$6,000.87"
0628T,,Perq njx algc fluor lmbr ea,N1,,,,
0629T,,Perq njx algc ct lmbr 1st,J8,5115,"$12,357.63",48.56%,"$6,000.87"
0630T,,Perq njx algc ct lmbr ea,N1,,,,
0632T,,Perq tcat us abltj nrv p-art,J8,5194,"$14,615.47",31.00%,"$4,530.80"
0644T,,Tcat rmvl/dblk icar mas perq,J8,5192,"$4,469.19",55.49%,"$2,479.95"
0647T,,Insj gtube perq mag gastrpxy,J8,5302,"$1,445.23",31.00%,$448.02
0651T,,Mag ctrld capsule endoscopy,J8,5301,$825.51,31.00%,$255.91
0652T,,Egd flx transnasal dx br/wa,J8,5301,$825.51,31.00%,$255.91
0653T,,Egd flx transnasal bx 1/mlt,J8,5301,$825.51,31.00%,$255.91
0654T,,Egd flx transnasal tube/cath,G2,5302,"$1,445.23",9.62%,$72.38
0655T,,Tprnl focal abltj mal prst8,G2,5374,"$2,874.18",0.37%,$5.54
0671T,,Insj ant sgm aq drg dev 1+,J8,5491,"$2,114.84",52.03%,"$1,100.35"
0673T,,Abltj b9 thyr ndul perq lasr,G2,5072,"$1,223.59",0.00%,$0.00
0686T,,Histotripsy mal hepatcel tis,G2,1575,"$12,500.50",0.00%,$0.00
0699T,,Njx pst chmbr eye medication,G2,5491,"$2,114.84",0.00%,$0.00
0707T,,Njx b1 sub mtrl sbchdrl dfct,J8,5113,"$2,717.33",31.00%,$842.37
0714T,,Tprnl lsr ablt b9 prst8 hypr,G2,5375,"$4,347.47",0.00%,$0.00
0775T,,Arthrd si jt prq iartic impl,J8,5116,"$19,873.49",34.40%,"$6,836.48"
10004,,Fna bx w/o img gdn ea addl,N1,,,,
10005,,Fna bx w/us gdn 1st les,G2,5071,$648.97,0.15%,$0.51
10006,,Fna bx w/us gdn ea addl,N1,,,,
10007,,Fna bx w/fluor gdn 1st les,P3,5071,$648.97,1.18%,$2.76
10008,,Fna bx w/fluor gdn ea addl,N1,,,,
10009,,Fna bx w/ct gdn 1st les,G2,5071,$648.97,1.05%,$3.55
10010,,Fna bx w/ct gdn ea addl,N1,,,,
10011,,Fna bx w/mr gdn 1st les,R2,5071,$648.97,0.00%,$0.00
10012,,Fna bx w/mr gdn ea addl,N1,,,,
10021,,Fna bx w/o img gdn 1st les,P3,5052,$373.07,0.03%,$0.02
10030,,Guide cathet fluid drainage,G2,5071,$648.97,13.97%,$47.20
10035,,Perq dev soft tiss 1st imag,N1,5071,$648.97,32.80%,
10036,,Perq dev soft tiss add imag,N1,,,,
10040,,Acne surgery,N1,5051,$180.58,0.00%,
10060,,Drainage of skin abscess,P3,5051,$180.58,0.09%,$0.07
10061,,Drainage of skin abscess,P3,5052,$373.07,0.09%,$0.11
10080,,Drainage of pilonidal cyst,P3,5071,$648.97,0.00%,$0.00
10081,,Drainage of pilonidal cyst,P3,5071,$648.97,0.00%,$0.00
10120,,Remove foreign body,P3,5052,$373.07,0.09%,$0.10
10121,,Remove foreign body,A2,5072,"$1,223.59",0.17%,$1.08
10140,,Drainage of hematoma/fluid,P3,5072,"$1,223.59",1.55%,$1.73
10160,,Puncture drainage of lesion,P3,5052,$373.07,2.40%,$2.02
10180,,Complex drainage wound,A2,5073,"$2,059.77",1.76%,$18.87
11000,,Debride infected skin,P3,5053,$580.95,0.05%,$0.02
11001,,Debride infected skin add-on,N1,,,,
11010,,Debride skin at fx site,A2,5071,$648.97,0.24%,$0.81
11011,,Debride skin musc at fx site,A2,5071,$648.97,0.00%,$0.00
11012,,Deb skin bone at fx site,A2,5073,"$2,059.77",2.74%,$29.38
11042,,Deb subq tissue 20 sq cm/<,A2,5052,$373.07,0.02%,$0.04
11043,,Deb musc/fascia 20 sq cm/<,A2,5053,$580.95,0.09%,$0.27
11044,,Deb bone 20 sq cm/<,A2,5072,"$1,223.59",0.45%,$2.87
11045,,Deb subq tissue add-on,N1,,,,
11046,,Deb musc/fascia add-on,N1,,,,
11047,,Deb bone add-on,N1,,,,
11055,,Trim skin lesion,N1,5051,$180.58,0.01%,
11056,,Trim skin lesions 2 to 4,N1,5051,$180.58,0.00%,
11057,,Trim skin lesions over 4,P3,5051,$180.58,0.00%,$0.00
11102,,Tangntl bx skin single les,P3,5051,$180.58,0.00%,$0.00
11103,,Tangntl bx skin ea sep/addl,N1,,,,
11104,,Punch bx skin single lesion,P3,5052,$373.07,0.03%,$0.03
11105,,Punch bx skin ea sep/addl,N1,,,,
11106,,Incal bx skn single les,P3,5053,$580.95,0.28%,$0.34
11107,,Incal bx skn ea sep/addl,N1,,,,
11200,,Removal of skin tags <w/15,N1,5051,$180.58,0.15%,
11201,,Remove skin tags add-on,N1,,,,
11300,,Shave skin lesion 0.5 cm/<,N1,5052,$373.07,0.00%,
11301,,Shave skin lesion 0.6-1.0 cm,N1,5051,$180.58,0.00%,
11302,,Shave skin lesion 1.1-2.0 cm,N1,5051,$180.58,0.00%,
11303,,Shave skin lesion >2.0 cm,N1,5052,$373.07,0.00%,
11305,,Shave skin lesion 0.5 cm/<,N1,5051,$180.58,0.00%,
11306,,Shave skin lesion 0.6-1.0 cm,N1,5051,$180.58,0.00%,
11307,,Shave skin lesion 1.1-2.0 cm,P2,5051,$180.58,0.00%,$0.00
11308,,Shave skin lesion >2.0 cm,N1,5052,$373.07,0.00%,
11310,,Shave skin lesion 0.5 cm/<,P3,5051,$180.58,0.00%,$0.00
11311,,Shave skin lesion 0.6-1.0 cm,P2,5051,$180.58,0.00%,$0.00
11312,,Shave skin lesion 1.1-2.0 cm,P3,5052,$373.07,0.00%,$0.00
11313,,Shave skin lesion >2.0 cm,P3,5052,$373.07,0.00%,$0.00
11400,,Exc tr-ext b9+marg 0.5 cm<,P3,5071,$648.97,0.01%,$0.01
11401,,Exc tr-ext b9+marg 0.6-1 cm,P3,5052,$373.07,0.01%,$0.01
11402,,Exc tr-ext b9+marg 1.1-2 cm,P3,5071,$648.97,0.06%,$0.07
11403,,Exc tr-ext b9+marg 2.1-3cm,P3,5071,$648.97,0.04%,$0.05
11404,,Exc tr-ext b9+marg 3.1-4 cm,A2,5072,"$1,223.59",0.05%,$0.32
11406,,Exc tr-ext b9+marg >4.0 cm,A2,5072,"$1,223.59",0.08%,$0.51
11420,,Exc h-f-nk-sp b9+marg 0.5/<,P3,5072,"$1,223.59",0.03%,$0.03
11421,,Exc h-f-nk-sp b9+marg 0.6-1,P3,5071,$648.97,0.08%,$0.09
11422,,Exc h-f-nk-sp b9+marg 1.1-2,P3,5072,"$1,223.59",0.27%,$0.32
11423,,Exc h-f-nk-sp b9+marg 2.1-3,P3,5072,"$1,223.59",0.18%,$0.23
11424,,Exc h-f-nk-sp b9+marg 3.1-4,A2,5072,"$1,223.59",0.03%,$0.19
11426,,Exc h-f-nk-sp b9+marg >4 cm,A2,5073,"$2,059.77",0.25%,$2.68
11440,,Exc face-mm b9+marg 0.5 cm/<,P3,5071,$648.97,0.19%,$0.20
11441,,Exc face-mm b9+marg 0.6-1 cm,P3,5071,$648.97,0.06%,$0.07
11442,,Exc face-mm b9+marg 1.1-2 cm,P3,5071,$648.97,0.00%,$0.00
11443,,Exc face-mm b9+marg 2.1-3 cm,P3,5072,"$1,223.59",0.01%,$0.01
11444,,Exc face-mm b9+marg 3.1-4 cm,A2,5072,"$1,223.59",0.03%,$0.19
11446,,Exc face-mm b9+marg >4 cm,A2,5073,"$2,059.77",1.11%,$11.90
11450,,Removal sweat gland lesion,A2,5073,"$2,059.77",0.01%,$0.11
11451,,Removal sweat gland lesion,A2,5073,"$2,059.77",2.98%,$31.96
11462,,Removal sweat gland lesion,A2,5073,"$2,059.77",0.28%,$3.00
11463,,Removal sweat gland lesion,A2,5073,"$2,059.77",2.36%,$25.31
11470,,Removal sweat gland lesion,A2,5073,"$2,059.77",0.11%,$1.18
11471,,Removal sweat gland lesion,A2,5073,"$2,059.77",0.00%,$0.00
11600,,Exc tr-ext mal+marg 0.5 cm/<,P3,5071,$648.97,0.01%,$0.01
11601,,Exc tr-ext mal+marg 0.6-1 cm,P3,5071,$648.97,0.03%,$0.05
11602,,Exc tr-ext mal+marg 1.1-2 cm,P3,5052,$373.07,0.02%,$0.03
11603,,Exc tr-ext mal+marg 2.1-3 cm,P3,5071,$648.97,0.08%,$0.14
11604,,Exc tr-ext mal+marg 3.1-4 cm,A2,5071,$648.97,0.02%,$0.07
11606,,Exc tr-ext mal+marg >4 cm,A2,5072,"$1,223.59",0.12%,$0.76
11620,,Exc h-f-nk-sp mal+marg 0.5/<,P3,5072,"$1,223.59",0.03%,$0.04
11621,,Exc s/n/h/f/g mal+mrg 0.6-1,P3,5071,$648.97,0.13%,$0.20
11622,,Exc s/n/h/f/g mal+mrg 1.1-2,P3,5071,$648.97,0.26%,$0.43
11623,,Exc s/n/h/f/g mal+mrg 2.1-3,P3,5072,"$1,223.59",0.02%,$0.04
11624,,Exc s/n/h/f/g mal+mrg 3.1-4,A2,5072,"$1,223.59",0.00%,$0.00
11626,,Exc s/n/h/f/g mal+mrg >4 cm,A2,5073,"$2,059.77",0.92%,$9.87
11640,,Exc f/e/e/n/l mal+mrg 0.5cm<,P3,5071,$648.97,0.10%,$0.14
11641,,Exc f/e/e/n/l mal+mrg 0.6-1,P3,5071,$648.97,0.02%,$0.03
11642,,Exc f/e/e/n/l mal+mrg 1.1-2,P3,5071,$648.97,0.01%,$0.02
11643,,Exc f/e/e/n/l mal+mrg 2.1-3,P3,5072,"$1,223.59",0.01%,$0.02
11644,,Exc f/e/e/n/l mal+mrg 3.1-4,A2,5072,"$1,223.59",0.35%,$2.23
11646,,Exc f/e/e/n/l mal+mrg >4 cm,A2,5073,"$2,059.77",0.16%,$1.72
11719,,Trim nail(s) any number,N1,5733,$57.48,0.00%,
11720,,Debride nail 1-5,N1,5733,$57.48,0.00%,
11721,,Debride nail 6 or more,N1,5733,$57.48,0.00%,
11730,,Removal of nail plate,N1,5051,$180.58,0.05%,
11732,,Remove nail plate add-on,N1,,,,
11740,,Drain blood from under nail,N1,5734,$116.11,0.00%,
11750,,Removal of nail bed,P3,5052,$373.07,0.01%,$0.01
11755,,Biopsy nail unit,P3,5071,$648.97,0.00%,$0.00
11760,,Repair of nail bed,P3,5053,$580.95,0.62%,$0.80
11762,,Reconstruction of nail bed,P3,5054,"$1,725.86",0.00%,$0.00
11765,,Excision of nail fold toe,N1,5052,$373.07,0.00%,
11770,,Remove pilonidal cyst simple,A2,5073,"$2,059.77",0.01%,$0.11
11771,,Remove pilonidal cyst exten,A2,5073,"$2,059.77",0.39%,$4.18
11772,,Remove pilonidal cyst compl,A2,5073,"$2,059.77",0.61%,$6.54
11900,,Inject skin lesions </w 7,N1,5051,$180.58,0.01%,
11901,,Inject skin lesions >7,N1,5051,$180.58,0.00%,
11920,,Correct skin color 6.0 cm/<,P3,5053,$580.95,0.00%,$0.00
11921,,Correct skn color 6.1-20.0cm,P3,5053,$580.95,0.02%,$0.03
11922,,Correct skin color ea 20.0cm,N1,,,,
11950,,Tx contour defects 1 cc/<,P3,5051,$180.58,13.43%,$6.55
11951,,Tx contour defects 1.1-5.0cc,P3,5053,$580.95,0.00%,$0.00
11952,,Tx contour defects 5.1-10cc,P3,5053,$580.95,0.00%,$0.00
11954,,Tx contour defects >10.0 cc,P3,5053,$580.95,3.65%,$3.19
11960,,Insert tissue expander(s),A2,5055,"$3,253.04",24.13%,$408.67
11970,,Rplcmt tiss xpndr perm implt,J8,5114,"$6,026.72",31.00%,"$1,868.28"
11971,,Rmvl tis xpndr wo insj implt,A2,5073,"$2,059.77",1.25%,$13.40
11976,,Remove contraceptive capsule,P3,5071,$648.97,0.00%,$0.00
11980,,Implant hormone pellet(s),N1,5735,$377.57,0.11%,
11981,,Insertion drug dlvr implant,N1,5734,$116.11,2.82%,
11982,,Remove drug implant device,N1,5735,$377.57,0.47%,
11983,,Remove/insert drug implant,N1,5735,$377.57,0.89%,
12001,,Rpr s/n/ax/gen/trnk 2.5cm/<,N1,5051,$180.58,0.02%,
12002,,Rpr s/n/ax/gen/trnk2.6-7.5cm,N1,5051,$180.58,0.07%,
12004,,Rpr s/n/ax/gen/trk7.6-12.5cm,N1,5051,$180.58,0.00%,
12005,,Rpr s/n/a/gen/trk12.6-20.0cm,A2,5052,$373.07,0.00%,$0.00
12006,,Rpr s/n/a/gen/trk20.1-30.0cm,A2,5052,$373.07,0.00%,$0.00
12007,,Rpr s/n/ax/gen/trnk >30.0 cm,A2,5051,$180.58,0.00%,$0.00
12011,,Rpr f/e/e/n/l/m 2.5 cm/<,N1,5051,$180.58,0.01%,
12013,,Rpr f/e/e/n/l/m 2.6-5.0 cm,N1,5051,$180.58,0.00%,
12014,,Rpr f/e/e/n/l/m 5.1-7.5 cm,N1,5051,$180.58,0.00%,
12015,,Rpr f/e/e/n/l/m 7.6-12.5 cm,G2,5051,$180.58,1.30%,$1.22
12016,,Rpr fe/e/en/l/m 12.6-20.0 cm,A2,5052,$373.07,0.00%,$0.00
12017,,Rpr fe/e/en/l/m 20.1-30.0 cm,A2,5052,$373.07,0.00%,$0.00
12018,,Rpr f/e/e/n/l/m >30.0 cm,A2,5051,$180.58,0.00%,$0.00
12020,,Closure of split wound,A2,5053,$580.95,0.74%,$2.24
12021,,Closure of split wound,A2,5052,$373.07,0.20%,$0.39
12031,,Intmd rpr s/a/t/ext 2.5 cm/<,P3,5052,$373.07,0.18%,$0.35
12032,,Intmd rpr s/a/t/ext 2.6-7.5,P2,5052,$373.07,0.05%,$0.10
12034,,Intmd rpr s/tr/ext 7.6-12.5,A2,5052,$373.07,0.11%,$0.21
12035,,Intmd rpr s/a/t/ext 12.6-20,A2,5052,$373.07,0.01%,$0.02
12036,,Intmd rpr s/a/t/ext 20.1-30,A2,5053,$580.95,0.00%,$0.00
12037,,Intmd rpr s/tr/ext >30.0 cm,A2,5054,"$1,725.86",2.19%,$19.68
12041,,Intmd rpr n-hf/genit 2.5cm/<,P3,5052,$373.07,0.00%,$0.00
12042,,Intmd rpr n-hf/genit2.6-7.5,P2,5052,$373.07,0.00%,$0.00
12044,,Intmd rpr n-hf/genit7.6-12.5,A2,5053,$580.95,0.00%,$0.00
12045,,Intmd rpr n-hf/genit12.6-20,A2,5053,$580.95,0.00%,$0.00
12046,,Intmd rpr n-hf/genit20.1-30,A2,5053,$580.95,0.00%,$0.00
12047,,Intmd rpr n-hf/genit >30.0cm,A2,5054,"$1,725.86",0.00%,$0.00
12051,,Intmd rpr face/mm 2.5 cm/<,P2,5052,$373.07,0.00%,$0.00
12052,,Intmd rpr face/mm 2.6-5.0 cm,P2,5052,$373.07,0.00%,$0.00
12053,,Intmd rpr face/mm 5.1-7.5 cm,P2,5052,$373.07,0.00%,$0.00
12054,,Intmd rpr face/mm 7.6-12.5cm,A2,5052,$373.07,0.00%,$0.00
12055,,Intmd rpr face/mm 12.6-20 cm,A2,5052,$373.07,0.00%,$0.00
12056,,Intmd rpr face/mm 20.1-30.0,A2,5052,$373.07,0.00%,$0.00
12057,,Intmd rpr face/mm >30.0 cm,A2,5052,$373.07,0.00%,$0.00
13100,,Cmplx rpr trunk 1.1-2.5 cm,A2,5053,$580.95,0.00%,$0.00
13101,,Cmplx rpr trunk 2.6-7.5 cm,A2,5053,$580.95,0.29%,$0.88
13102,,Cmplx rpr trunk addl 5cm/<,N1,,,,
13120,,Cmplx rpr s/a/l 1.1-2.5 cm,A2,5053,$580.95,0.36%,$1.09
13121,,Cmplx rpr s/a/l 2.6-7.5 cm,A2,5053,$580.95,0.08%,$0.24
13122,,Cmplx rpr s/a/l addl 5 cm/>,N1,,,,
13131,,Cmplx rpr f/c/c/m/n/ax/g/h/f,A2,5052,$373.07,0.00%,$0.00
13132,,Cmplx rpr f/c/c/m/n/ax/g/h/f,A2,5053,$580.95,0.04%,$0.12
13133,,Cmplx rpr f/c/c/m/n/ax/g/h/f,N1,,,,
13151,,Cmplx rpr e/n/e/l 1.1-2.5 cm,A2,5053,$580.95,0.01%,$0.03
13152,,Cmplx rpr e/n/e/l 2.6-7.5 cm,A2,5053,$580.95,0.00%,$0.00
13153,,Cmplx rpr e/n/e/l addl 5cm/<,N1,,,,
13160,,Late closure of wound,A2,5054,"$1,725.86",1.01%,$9.08
14000,,Tis trnfr trunk 10 sq cm/<,A2,5054,"$1,725.86",0.15%,$1.35
14001,,Tis trnfr trunk 10.1-30sqcm,A2,5054,"$1,725.86",0.81%,$7.28
14020,,Tis trnfr s/a/l 10 sq cm/<,A2,5054,"$1,725.86",0.22%,$1.98
14021,,Tis trnfr s/a/l 10.1-30 sqcm,A2,5054,"$1,725.86",0.41%,$3.68
14040,,Tis trnfr f/c/c/m/n/a/g/h/f,A2,5054,"$1,725.86",0.36%,$3.23
14041,,Tis trnfr f/c/c/m/n/a/g/h/f,A2,5054,"$1,725.86",0.28%,$2.52
14060,,Tis trnfr e/n/e/l 10 sq cm/<,A2,5054,"$1,725.86",0.12%,$1.08
14061,,Tis trnfr e/n/e/l10.1-30sqcm,A2,5054,"$1,725.86",0.03%,$0.27
14301,,Tis trnfr any 30.1-60 sq cm,G2,5055,"$3,253.04",0.36%,$6.10
14302,,Tis trnfr addl 30 sq cm,N1,,,,
14350,,Filleted finger/toe flap,A2,5054,"$1,725.86",0.00%,$0.00
15002,,Wound prep trk/arm/leg,A2,5054,"$1,725.86",1.81%,$16.26
15003,,Wound prep addl 100 cm,N1,,,,
15004,,Wound prep f/n/hf/g,A2,5053,$580.95,2.33%,$7.05
15005,,Wnd prep f/n/hf/g addl cm,N1,,,,
